x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,label
0.4424686192468619,0.10445682451253482,0.4592050209205021,0.08356545961002786,0.4330543933054393,0.08635097493036212,0.50418410041841,0.0905292479108635,0.4320083682008368,0.09610027855153204,0.553347280334728,0.22284122562674094,0.40585774058577406,0.21309192200557103,0.5805439330543933,0.3774373259052925,0.2928870292887029,0.25348189415041783,0.5941422594142259,0.5264623955431755,0.20711297071129708,0.16852367688022285,0.5324267782426778,0.5403899721448467,0.44037656903765693,0.5403899721448467,0.549163179916318,0.7632311977715878,0.4476987447698745,0.7674094707520891,0.5815899581589958,0.9456824512534819,0.45292887029288703,0.967966573816156,Right
0.42677824267782427,0.10724233983286909,0.44142259414225943,0.08495821727019498,0.4194560669456067,0.08913649025069638,0.4905857740585774,0.08774373259052924,0.4246861924686193,0.09749303621169916,0.5543933054393305,0.2200557103064067,0.40481171548117156,0.21448467966573817,0.5815899581589958,0.3774373259052925,0.2803347280334728,0.23537604456824512,0.5878661087866108,0.5292479108635098,0.1684100418410042,0.2075208913649025,0.5313807531380753,0.5431754874651811,0.44037656903765693,0.541782729805014,0.549163179916318,0.7646239554317549,0.4476987447698745,0.7674094707520891,0.5826359832635983,0.9373259052924791,0.45292887029288703,0.9623955431754875,Right
0.42887029288702927,0.10584958217270195,0.4435146443514644,0.08495821727019498,0.4215481171548117,0.08774373259052924,0.49267782426778245,0.08774373259052924,0.42677824267782427,0.0947075208913649,0.5543933054393305,0.2200557103064067,0.40376569037656906,0.21309192200557103,0.5826359832635983,0.37604456824512533,0.2792887029288703,0.23537604456824512,0.5889121338912134,0.5278551532033426,0.16736401673640167,0.21448467966573817,0.5334728033472803,0.5403899721448467,0.44142259414225943,0.5403899721448467,0.549163179916318,0.7618384401114207,0.4476987447698745,0.7674094707520891,0.5826359832635983,0.9401114206128134,0.45292887029288703,0.967966573816156,Right
0.42887029288702927,0.10584958217270195,0.4435146443514644,0.08495821727019498,0.4215481171548117,0.08774373259052924,0.49267782426778245,0.08774373259052924,0.42677824267782427,0.09610027855153204,0.5543933054393305,0.2200557103064067,0.40376569037656906,0.21309192200557103,0.5826359832635983,0.37604456824512533,0.2792887029288703,0.233983286908078,0.5889121338912134,0.5278551532033426,0.16736401673640167,0.21448467966573817,0.5334728033472803,0.5403899721448467,0.44142259414225943,0.5403899721448467,0.549163179916318,0.7618384401114207,0.4476987447698745,0.766016713091922,0.5826359832635983,0.9373259052924791,0.45292887029288703,0.9665738161559888,Right
0.42887029288702927,0.10584958217270195,0.4435146443514644,0.08495821727019498,0.4215481171548117,0.08774373259052924,0.49267782426778245,0.08774373259052924,0.42677824267782427,0.09610027855153204,0.5543933054393305,0.2200557103064067,0.40376569037656906,0.21309192200557103,0.5826359832635983,0.3774373259052925,0.2803347280334728,0.23537604456824512,0.5889121338912134,0.5278551532033426,0.16736401673640167,0.21448467966573817,0.5334728033472803,0.5403899721448467,0.44142259414225943,0.541782729805014,0.549163179916318,0.7618384401114207,0.4476987447698745,0.7674094707520891,0.5826359832635983,0.9373259052924791,0.45188284518828453,0.967966573816156,Right
0.4309623430962343,0.10584958217270195,0.446652719665272,0.08495821727019498,0.4246861924686193,0.08774373259052924,0.49581589958158995,0.0905292479108635,0.42887029288702927,0.0947075208913649,0.5543933054393305,0.2200557103064067,0.40585774058577406,0.21309192200557103,0.5826359832635983,0.37604456824512533,0.2834728033472803,0.23537604456824512,0.5930962343096234,0.5250696378830083,0.1705020920502092,0.2116991643454039,0.5345188284518828,0.5376044568245125,0.4424686192468619,0.5376044568245125,0.5502092050209205,0.7604456824512534,0.4476987447698745,0.7632311977715878,0.5815899581589958,0.9387186629526463,0.45397489539748953,0.9665738161559888,Right
0.4309623430962343,0.10584958217270195,0.446652719665272,0.08495821727019498,0.4246861924686193,0.08774373259052924,0.49581589958158995,0.0905292479108635,0.42887029288702927,0.0947075208913649,0.5543933054393305,0.2200557103064067,0.40481171548117156,0.21309192200557103,0.5826359832635983,0.37604456824512533,0.2834728033472803,0.23537604456824512,0.5930962343096234,0.5250696378830083,0.1705020920502092,0.2116991643454039,0.5345188284518828,0.5389972144846796,0.4424686192468619,0.5389972144846796,0.5502092050209205,0.7604456824512534,0.4476987447698745,0.7632311977715878,0.5815899581589958,0.9387186629526463,0.45292887029288703,0.9665738161559888,Right
0.4309623430962343,0.10584958217270195,0.446652719665272,0.08495821727019498,0.4246861924686193,0.08635097493036212,0.49581589958158995,0.0905292479108635,0.42887029288702927,0.09331476323119778,0.5543933054393305,0.2200557103064067,0.40376569037656906,0.21309192200557103,0.5826359832635983,0.3746518105849582,0.2824267782426778,0.23537604456824512,0.5930962343096234,0.5250696378830083,0.1694560669456067,0.2116991643454039,0.5345188284518828,0.5389972144846796,0.4424686192468619,0.5389972144846796,0.551255230125523,0.7590529247910863,0.4476987447698745,0.7604456824512534,0.5826359832635983,0.9373259052924791,0.45292887029288703,0.9651810584958217,Right
0.4309623430962343,0.10584958217270195,0.446652719665272,0.08495821727019498,0.4246861924686193,0.08635097493036212,0.49581589958158995,0.08913649025069638,0.42887029288702927,0.09331476323119778,0.5543933054393305,0.2200557103064067,0.4027196652719665,0.21309192200557103,0.5826359832635983,0.3746518105849582,0.2803347280334728,0.23537604456824512,0.5920502092050209,0.5250696378830083,0.1684100418410042,0.21030640668523676,0.5345188284518828,0.5389972144846796,0.4424686192468619,0.5389972144846796,0.5502092050209205,0.7604456824512534,0.448744769874477,0.7632311977715878,0.5815899581589958,0.9373259052924791,0.45292887029288703,0.9651810584958217,Right
0.4309623430962343,0.10584958217270195,0.446652719665272,0.08635097493036212,0.4246861924686193,0.08774373259052924,0.49476987447698745,0.0905292479108635,0.42887029288702927,0.09331476323119778,0.5543933054393305,0.2200557103064067,0.40376569037656906,0.21309192200557103,0.5826359832635983,0.37604456824512533,0.2813807531380753,0.233983286908078,0.5930962343096234,0.5250696378830083,0.1694560669456067,0.2116991643454039,0.5345188284518828,0.5403899721448467,0.4424686192468619,0.5403899721448467,0.551255230125523,0.7618384401114207,0.448744769874477,0.7646239554317549,0.5826359832635983,0.9401114206128134,0.45397489539748953,0.9651810584958217,Right
