x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,label
0.65625,0.1261904761904762,0.659375,0.11904761904761904,0.6546875,0.11904761904761904,0.66875,0.12142857142857143,0.6546875,0.12142857142857143,0.68125,0.1523809523809524,0.6546875,0.15476190476190477,0.6890625,0.20238095238095238,0.6484375,0.20238095238095238,0.6921875,0.24761904761904763,0.6421875,0.24523809523809523,0.675,0.25,0.6578125,0.25,0.6625,0.319047619047619,0.653125,0.319047619047619,0.6703125,0.38333333333333336,0.6671875,0.37857142857142856,Left
0.6578125,0.12380952380952381,0.6609375,0.11904761904761904,0.6546875,0.11904761904761904,0.66875,0.11904761904761904,0.6515625,0.12142857142857143,0.6796875,0.1523809523809524,0.6515625,0.1523809523809524,0.6875,0.2,0.646875,0.2,0.6890625,0.24523809523809523,0.640625,0.24285714285714285,0.6734375,0.24761904761904763,0.6546875,0.24761904761904763,0.6609375,0.31666666666666665,0.6484375,0.31666666666666665,0.6671875,0.38571428571428573,0.665625,0.37142857142857144,Left
0.6578125,0.12142857142857143,0.6609375,0.11666666666666667,0.6546875,0.11666666666666667,0.6671875,0.11666666666666667,0.6515625,0.11904761904761904,0.678125,0.1523809523809524,0.65,0.1523809523809524,0.6859375,0.2,0.6453125,0.2,0.6859375,0.24285714285714285,0.6390625,0.24047619047619048,0.671875,0.24761904761904763,0.6515625,0.24761904761904763,0.6609375,0.31666666666666665,0.6453125,0.31666666666666665,0.6640625,0.3880952380952381,0.6609375,0.3738095238095238,Left
0.653125,0.12142857142857143,0.65625,0.11666666666666667,0.65,0.11666666666666667,0.6625,0.11666666666666667,0.65,0.11666666666666667,0.6765625,0.14761904761904762,0.6484375,0.14761904761904762,0.6828125,0.1976190476190476,0.6453125,0.1976190476190476,0.6796875,0.24047619047619048,0.6375,0.23809523809523808,0.66875,0.24761904761904763,0.65,0.24761904761904763,0.6609375,0.319047619047619,0.6421875,0.3142857142857143,0.6640625,0.3904761904761905,0.653125,0.3761904761904762,Left
0.6484375,0.11904761904761904,0.6515625,0.11428571428571428,0.646875,0.11428571428571428,0.6609375,0.11428571428571428,0.646875,0.11666666666666667,0.6734375,0.14761904761904762,0.6453125,0.14761904761904762,0.6796875,0.1976190476190476,0.6421875,0.1976190476190476,0.675,0.24047619047619048,0.6359375,0.24047619047619048,0.6671875,0.24523809523809523,0.646875,0.24523809523809523,0.6609375,0.31666666666666665,0.6375,0.3142857142857143,0.6640625,0.3880952380952381,0.65,0.37857142857142856,Left
0.6515625,0.12380952380952381,0.6546875,0.11904761904761904,0.6484375,0.11904761904761904,0.6609375,0.11904761904761904,0.6453125,0.11904761904761904,0.671875,0.15,0.6421875,0.1523809523809524,0.6796875,0.19523809523809524,0.6390625,0.2,0.6734375,0.2357142857142857,0.634375,0.24047619047619048,0.6640625,0.24761904761904763,0.64375,0.24761904761904763,0.659375,0.32142857142857145,0.6375,0.319047619047619,0.6640625,0.3904761904761905,0.6421875,0.38571428571428573,Left
0.64375,0.11904761904761904,0.6484375,0.11428571428571428,0.6421875,0.11428571428571428,0.65625,0.11904761904761904,0.6421875,0.11904761904761904,0.66875,0.1523809523809524,0.640625,0.1523809523809524,0.675,0.2,0.6375,0.2,0.6703125,0.24047619047619048,0.6328125,0.24285714285714285,0.6609375,0.25,0.6421875,0.24761904761904763,0.6578125,0.3238095238095238,0.634375,0.32142857142857145,0.6640625,0.39285714285714285,0.6375,0.3904761904761905,Left
0.64375,0.13095238095238096,0.646875,0.1261904761904762,0.640625,0.1261904761904762,0.6546875,0.12857142857142856,0.6375,0.12857142857142856,0.6625,0.1619047619047619,0.6359375,0.1619047619047619,0.671875,0.20714285714285716,0.634375,0.20952380952380953,0.665625,0.24761904761904763,0.63125,0.25,0.6578125,0.25476190476190474,0.6390625,0.25476190476190474,0.6515625,0.3238095238095238,0.6328125,0.32857142857142857,0.6640625,0.3880952380952381,0.628125,0.4023809523809524,Left
0.6421875,0.13095238095238096,0.6453125,0.1261904761904762,0.6390625,0.1261904761904762,0.653125,0.13095238095238096,0.6359375,0.13095238095238096,0.6609375,0.16428571428571428,0.634375,0.16428571428571428,0.66875,0.2119047619047619,0.6296875,0.21428571428571427,0.6609375,0.2523809523809524,0.625,0.2523809523809524,0.653125,0.25952380952380955,0.6359375,0.25952380952380955,0.64375,0.3261904761904762,0.6296875,0.3357142857142857,0.6609375,0.3880952380952381,0.6296875,0.4095238095238095,Left
0.6390625,0.14047619047619048,0.6421875,0.1357142857142857,0.6359375,0.13333333333333333,0.6484375,0.1380952380952381,0.63125,0.1380952380952381,0.65625,0.17142857142857143,0.6296875,0.17142857142857143,0.6671875,0.21666666666666667,0.625,0.22142857142857142,0.6578125,0.25476190476190474,0.6203125,0.2571428571428571,0.65,0.26666666666666666,0.634375,0.2642857142857143,0.6328125,0.34285714285714286,0.6359375,0.3333333333333333,0.63125,0.4261904761904762,0.6609375,0.38095238095238093,Left
